bills_M7_best
"1. Electric Infrastructure Protection
3. Improper Payments"
"1. Health Care Fraud
2. Seniors Protection
3. Annual Reports"
"1. Liability Reform Act
2. Punitive Damages
3. Small Business Liability"
"1. Housing
2. Income Verification
3. Self-Help Ownership Opportunity Program"
"1. Small Brewer
2. Reinvestment
3. Expanding Workforce"
"1. Polar Bear
2. Conservation
3. Importation"
"1. Fuel Efficiency
2. Alternative Fuel Vehicles
3. State Fleet Programs"
"1. Tariffs
2. Equipment
3. Molding"
"1. Flight Attendant Fatigue
2. Aviation Safety
3. Workplace Fairness"
"1. Veterans Health Care
2. Wait Time for Appointments
3. Continuing Care for Veterans"
"1. Veterans' Education
2. College Affordability
3. GI Bill"
"1. Tariffs
2. Hybrid vehicles
3. Transaxles"
"1. CFPB-IG Act of 2015
2. Dodd-Frank Wall Street Reform and Consumer Protection Act
3. In"
"1. Tariffs
2. Suspension
3. Vat Black 25"
"1. Chemical Facility Security
2. Homeland Security
3. Terrorist Acts"
"1. Immigration
2. Law Enforcement
3. Funding"
"1. Coin Design
2. Treasury Authority
3. Revision Act"
"1. Digital TV Transition
2. Public Safety
3. Communications Equipment"
"1. Forest Service
2. Administrative Review
3. Land Management"
"1. Medicare
2. Prescription Drug
3. Territories"
"1. Small Business Information Security
2. Credit Card Data Prevention
3. SBA Website"
"1. National Park Service
2. Related Programs
3. Conforming Changes"
"1. Tuna
2. Containers
3. Safety"
"1. Data Center Inventory
2. Consolidation Plan
3. Cloud Computing Security"
"1. Navy
2. Marine Corps
3. Secretary"
"1. Agriculture
2. Exemptions
3. Transportation"
"1. Learning
2. Education
3. Retraining"
"1. Digital Television Transition
2. Public Safety Act
3. Communications Equipment"
"1. Realignment
2. Elimination
3. Consolidation"
"1. Cadet Nurse Corps
2. Congressional Gold Medal
3. Smithsonian Institution"
"1. School Environment Protection Act
2. Integrated Pest Management
3. Pesticide Regulation"
"1. Unemployment
2. Compensation
3. Extension"
"1. IRS Culture Act
2. EPIC Act
3. Federal Personnel Law"
"1. Lower East Side
2. Tenement
3. National Historic Site"
"1. Coal Jobs Act of 2013
2. Clean Water Act
3. Environmental Review Requirements"
"1. Investments
2. Manufacturing
3. Clean Technology"
"1. Veterans' Identity Theft Protection
2. Social Security Account Numbers
3. VA Information Systems"
"1. Genetically Engineered Salmon
2. Labeling Act
3. Environmental Assessment"
"1. Drilling and Production
2. Compliance
3. Penalties"
"1. Military Personnel
2. War Zone
3. Toxic Exposure"
"1. Small Business Lending
2. Entrepreneurs
3. Underserved Populations"
"1. Hunger Relief
2. Trucking
3. Tax Credit"
"1. Land Transfer
2. City of Flagstaff
3. Burlington Northern and Santa Fe Railway"
"1. Energy and Infrastructure Jobs
2. Offshore Oil and Gas Leasing
3. Coastal Revenue Allocation"
"1. Energy Conservation
2. Battery Chargers
3. External Power Supplies"
"1. Scheduling
2. Employee Rights
3. Labor Laws"
"1. National Strategy
2. Combating Terrorist Financing
3. Illicit Finance"
"1. Pharmaceutical Import
2. Registration Requirements
3. Counterfeit-resistant Technologies"
"Tax Cut
Job Creation
Charity"
"1. Immigrant Voice Act
2. Immigration and Nationality Act
3. Unaccompanied Children"
"1. Health
2. Codes
3. Transition"
"1. Sex Education
2. Health
3. Youth"
"1. Vehicle Innovation
2. Energy Efficiency
3. Transportation Technology"
"1. Windfall Energy
2. Alternatives
3. Nation"
"1. Credit Card Accountability
2. Consumer Protection
3. Interest Rate Terms and Fees"
"1. Interior
2. Environment
3. Appropriations"
"1. National Historical Park
2. Boundary Revision
3. Colonel James Barrett Farm"
"1. Nurse Staffing
2. Patient Advocacy
3. Nurse Education and Experience"
"1. Denali Commission
2. Rural Development
3. Job Training"
"1. Spending Limits
2. Program Funding
3. OMB Reporting"
"1. Chiropractic Care
2. Veterans
3. Health Care"
"1. Securities Litigation
2. Attorney Accountability
3. Transparency Act"
"1. Midnight Rule Relief Act of 2016
2. Regulatory Affairs
3. Office of Management and Budget"
"1. Customs fees
2. Canada
3. Exemption"
"1. Gun Control
2. Child Safety
3. Sex Offenders"
"1. Paid Family and Medical Leave
2. Social Security Administration
3. Taxation"
"1. Grazing
2. Permits
3. Leases"
"1. Textbook Affordability
2. Transparency Act
3. ISBN and Retail Price"
"1. Child Care
2. Criminal Background Check
3. Act of 2009"
"
1. Food
2. Conservation
3. Energy

Topics 1 and 2 are related to the Agriculture Act of 2008"
"1. Iraqi Refugees
2. U.S. Responsibility
3. Resettlement Assistance"
"1. FERC hearings
2. Land use
3. Public participation"
"1. Homebuyer Tax Credit
2. Extension of Credit
3. Armed Forces Relocation"
"1. Health Insurance
2. Health Savings Accounts
3. Internal Revenue Code"
"1. Veterans
2. Housing
3. Benefits"
"1. Mental Health
2. Suicide Prevention
3. Psychological Health"
"1. Retirement
2. Employees
3. Exclusions"
"1. Employment
2. Fair Credit Reporting Act
3. Discrimination"
"1. Tourette Syndrome
2. Research
3. Healthcare"
"1. Veterans Health and Benefits
2. Military Retirement Pay Restoration
3. Education and Training"
"1. Rural Hospital
2. Fairness Act
3. Medicare"
"1. Camp Williams
2. Land Conveyance
3. Reversionary Interest"
"1. Education
2. International
3. Research"
"1. Veterans Affairs
2. Employee Accountability
3. Federal Acquisition Regulation"
"1. Land Conservation
2. Forestry
3. Agriculture"
"1. Buy American
2. Federal Contracting
3. Procurement of Goods"
"1. Parental Title Protection Act
2. Federal Agencies
3. Contractors"
"1. Apprenticeship
2. Tax Credit
3. Government Printing"
"1. Postal Service
2. Facility
3. St. Louis"
"1. Electric Vehicle Charging
2. Modern Utility Terminals
3. Employee Act"
"1. Privacy
2. Video Service
3. Alternative Service"
"1. Tariff Schedule
2. Duty Suspension
3. 5-Chloro-3-Hydroxy-2-Methyl-"
"1. Credit Facility Review
2. Federal Reserve
3. Lender of Last Resort"
"1. Water Release
2. Endangered Fish Habitat
3. Colorado River"
"1. Recycling
2. Investment
3. Energy Saving"
"1. Banking
2. Regulation
3. Insurance"
"1. Military Construction
2. Procurement
3. State Funding"
"1. Military Construction
2. Veterans Affairs
3. American Battle Monuments Commission"
"1. Labor Relations
2. Elections
3. Collective Bargaining"
"1. Conservation
2. Recreation
3. Park Services"
"1. Border Communities
2. Emergency Services
3. First Responders"
"1. Military Pay
2. Law Enforcement Salaries
3. Public Debt"
"1. Maternity Care
2. Health Professional Shortage Areas
3. Data Collection"
"1. Student Assistance
2. Higher Education Act
3. Federal Direct Loans"
"1. Transparency
2. Airfare
3. Penalties"
"1. Exemptions
2. Margin requirements
3. Dodd-Frank Act"
"1. Medicaid
2. Drug Pricing
3. Health Clinics"
"1. Agriculture
2. Reporting
3. Regulation"
"1. Foreign Business
2. Bribery Prohibition
3. Anti-Corruption Laws"
"1. Small Business Competition Act
2. Procurement Center
3. Contracts"
"1. Veterans Medical Care
2. Discretionary Spending
3. Sequestration"
"1. Ethics
2. Government
3. Mortgage"
"1. Health Insurance
2. Federal Employees
3. Tax Deductions"
"Tax, Housing, Income."
"1. Conference Report
2. Federal Agency
3. Travel Expenses"
"1. Forestry
2. Restoration
3. Protection"
"1. Lead Poisoning
2. Reduction Act
3. Child Protection"
"1. Justice
2. Integrity
3. Disparities"
"1. Firearms
2. Appropriations
3. Regulations"
"1. Controlled Substances Act
2. Intrathecal pump
3. Professional practice"
"1. Voter Confidence
2. Accessibility
3. Election Audits"
"1. Pulmonary Hypertension Research
2. Public Awareness
3. Healthcare Provider Education"
"1. Student Loan Repayment
2. Loan Forgiveness
3. Private Education Loans"
"1. Health
2. Injury
3. Recreation"
"1. Education Reform
2. Indian Education
3. Bureau of Indian Education"
"1. Adoption Tax Credit
2. Adoption Assistance Programs
3. Tax Relief"
"1. Health Insurance Industry
2. Antitrust Enforcement
3. Price Fixing"
"1. Whistleblower
2. Training
3. Protection"
"1. War Costs
2. Defense Department
3. Taxpayer Funding"
"1. Election Finance
2. Broadcasting
3. FCC Regulations"
"1. Arkansas Valley Conduit
2. Water Use
3. Construction"
"1. Procurement
2. Competition
3. Government Contracts"
"1. Nuclear Forensics
2. Attribution
3. International Agreements"
"1. Tax Credit
2. Research Expenditures
3. Energy Technology"
"1. Real Estate
2. Law
3. Disclosure"
"1. Patents
2. Ownership
3. Disclosure"
"1. Wilderness
2. Rivers
3. National Forest"
"1. Gideon's Promise Act
2. Criminal Justice System
3. Indigent Defendants"
"1. Clean Energy
2. Investment
3. Tax Credit"
"1. Violence Against Women
2. Indian Women's Safety
3. Indian Law and Order"
"1. Disability
2. Act
3. Social Security"
"1. Customs Evasion
2. Antidumping Duties
3. Personnel Allocation"
"1. Poison Control
2. Education
3. Health"
"1. Education
2. Federal Property
3. Funding"
"1. Tariffs
2. Fibers
3. Suspension"
"1. Oil Spill
2. Victims Redress
3. Amendments Act"
"1. Flood Insurance
2. Affordability
3. Community-based Insurance"
"1. Jerusalem
2. Diplomacy
3. Nationality"
"1. Infrastructure Development
2. National Infrastructure Development Bank
3. American Infrastructure Bonds"
"1. Citizenship
2. Immigration
3. Background checks"
"1. Fish Stocking
2. National Park
3. Research and Monitoring"
"1. Firearms
2. Commerce
3. Reform"
"1. Homeownership
2. Assistance
3. Act"
"1. Water
2. Energy
3. Waste"
"1. Maritime Law
2. Vessel Exemption
3. Fire-Retardant Materials"
"1. Military
2. Transportation
3. Remains"
"1. Hospital Outcomes Act
2. Medicare Payment Adjustments
3. Potentially Avoidable Outcomes"
"1. Judicial Compensation
2. Bankruptcy Fees"
"1. Tariffs
2. Machinery
3. Tires"
"1. Energy
2. Environment
3. Infrastructure"
"1. Firearm
2. Due Process
3. Protection Act"
"1. Family and Workplace Balancing Act of 2007
2. Family Income to Respond to Significant Transitions Act
3. Family"
"1. Oil Pollution Act
2. Coast Guard
3. Deepwater Horizon"
"1. Welfare
2. Employment
3. Research"
"1. LTCH Technical Correction Act of 2015
2. Medicare Payment for LTC Hospitals
3. High Cost Outlier"
"1. Advance Care Planning
2. Health Care Decisions
3. Palliative Care"
"1. Military Health Care
2. Retirement Benefits
3. Cost-Sharing Requirements"
"1. Disaster Relief
2. Small Business
3. Assistance Act"
"1. Tariffs
2. Women's Boots
3. Suspension"
"1. Retirement Savings
2. Access Act
3. Unemployment Compensation"
"1. Agriculture
2. Medical Exports
3. Travel"
"1. Loan Extension
2. Credit Card Prohibition
3. Hardship Distribution"
"1. Debt Cancellation
2. International Aid
3. Humanitarian Aid"
"1. Human Trafficking
2. Law Enforcement
3. Victim Rights"
"1. Carbon Capture
2. Utilization
3. Storage"
"1. Homeland Security
2. Regulations
3. Cost-plus-award-fee contracts"
"1. Trade Agreement
2. Assessment Act
3. ITC Report"
"1. NCUA Budgeting
2. Transparency
3. Funds"
"1. Health
2. Medicine
3. Patients"
"1. Tax Credit
2. Energy Efficiency
3. Asphalt Roofs"
"1. Medicare
2. Adult Day Care
3. Services"
"1. Religious Freedom
2. Worker Rights
3. Labor Unions"
"1. Green Buildings
2. Environmental Education
3. School Environmental Quality"
"1. Senior Citizenship Act
2. Immigration
3. Naturalization"
"1. Land Use
2. Mining
3. Grazing"
"1. Health Savings Accounts
2. Primary Care Medical Home
3. Medicare Enrollment"
"1. Medical Facilities
2. Projects
3. Leases"
"1. Sacramento-San Joaquin Delta
2. National Heritage Area
3. Delta Protection Commission"
"1. Education Technology
2. Personalized Learning
3. Teacher Professional Development"
"1. Land-In-Trust Schools
2. Local Governments
3. Equitable Compensation Act"
"1. Tax Credits
2. Energy Storage
3. Advanced Batteries"
"1. Human Trafficking
2. Policy
3. Programs"
"1. FCC Commissioners
2. Technical Consultation
3. Engineering and Technology"
"1. Employee Disclosures
2. Cost Savings
3. Federal Debt Reduction"
"1. Land Survey
2. Trespass Notification
3. Fund Establishment"
"1. Small Business
2. Paperwork
3. Relief Act"
"1. Physical Therapy
2. Health Professional Shortage Areas
3. Rural Areas"
"1. Rural Housing
2. Loans
3. Subsidies"
"1. Bullying
2. Harassment
3. School Safety"
"1. Avalanche Protection
2. Coordination
3. Grants"
"1. Anti-Spoofing Act
2. Caller ID
3. Text Messages"
"1. Paralysis Research
2. Paralysis Rehabilitation
3. Quality of Life for Persons with Disabilities"
"1. Tax Planning
2. Patent Law
3. Federal Law"
"1. Federal Permitting
2. Council and Officer
3. Covered Projects"
"1. Clearing requirements
2. Affiliate disqualifications
3. Risk management"
"1. Military
2. Medical
3. Accountability"
"1. Women's Engagement in Military and Police Operations
2. Increasing Female Participation in Peacekeeping and Police Training
3. Promoting Gender Equ"
"1. Federal Land Management
2. Resource Conservation
3. Environmental Protection"
"1. Compassionate Freedom
2. Choice Act
3. Investigational Drugs"
"1. Education Technology
2. Professional Learning
3. Infrastructure"
"1. Social Security Administration
2. Accountability Act
3. Budget Estimate"
"1. Service Animals
2. Discrimination
3. ADA Compliance"
"1. Politics
2. Activism
3. History"
"1. Amends
2. Protect America Act
3. Extension"
"1. Veterans Benefits
2. Estate Payment
3. Shelton Hickerson"
"1. Energy
2. National Security
3. Islamic State"
"1. Treason
2. Passport Revocation
3. Foreign Terrorist Organizations"
"1. Voting Rights
2. Civil Rights
3. Amendments"
"1. Medicare
2. Prescription Drugs
3. Health Insurance"
"1. Tax Relief
2. Real Property Taxes
3. Deductions"
"1. OAS Contributions
2. Venezuela's Reforms
3. Inter-American Charter"
"1. Battlefield Study
2. National Park System
3. Revolutionary War History"
"1. Tax Credit
2. Census Tract
3. Low-Income Community"
"1. Veterans
2. Franchises
3. Tax Credit"
"1. Alien
2. Interpreter
3. Residence"
"1. Tax Havens
2. Corporate Tax
3. Outsourcing Preference"
"1. Health Savings Accounts
2. Medicare
3. Flexible Spending Arrangements"
"1. Military Children
2. Schools
3. Education"
"1. Hate Crimes
2. Victim Assistance
3. Law Enforcement Training"
"1. Health Insurance
2. State Laws
3. Capital Requirements"
"1. Taxation
2. Income Inequality
3. Tax Reform"
"1. Military Sexual Trauma
2. Post-Traumatic Stress Disorder
3. Mental Health Diagnoses"
"1. Health
2. Medicare
3. Remote Monitoring"
"1. CHIP Extension and Improvement Act of 2015
2. Health Insurance
3. Medicaid"
"1. Denali National Park
2. Alaska Railroad
3. Land Exchange"
"1. Medicare
2. Drugs
3. Wholesalers"
"1. Tariffs
2. Ethene
3. Duties"
"1. Regulatory Agenda
2. Significant Regulatory Action
3. Third-Party Communication"
"1. Military Pay
2. Retirement
3. War"
"1. DXM Abuse Prevention Act
2. Drug Sale Restrictions
3. Civil Monetary Penalties"
"1. Financial Assistance
2. Student Success
3. Financial Literacy"
"1. Tax Credit
2. Katrina Relief
3. Employee Eligibility"
"1. Wilderness
2. Rivers
3. Conservation"
"1. Adoption
2. Foster Care
3. Mental Health"
"1. Procurement
2. National Security
3. Berry Amendment Extension Act"
"1. Military Service
2. Gold Medal
3. Air Force Museum"
"1. Two-Midnight Rule
2. Payment Methodology
3. ICD-10 and CPT Codes"
"1. Mental Health
2. Veterans
3. Therapy"
"1. Flood Insurance Reform
2. Floodplain Mapping
3. Flood Mitigation Assistance"
"1. Code Talkers
2. Recognition
3. Medal"
"1. Tariffs
2. Off-road construction
3. Duty-free treatment"
"1. Intern Protection
2. Discrimination
3. Federal Workplace"
"1. Water Pollution
2. Clean Water Act
3. Appalachia Restoration Act"
"1. Trade
2. Complaint
3. Litigation"
"1. Budget cuts
2. Discretionary spending
3. Non-defense"
"1. Government Shutdowns
2. Continuing Appropriations
3. Prevention"
"1. Water Resources
2. Flood Control
3. San Antonio"
"1. Missile Defense
2. Homeland Protection
3. Allied Forces"
"1. UN Population Fund
2. Department of State
3. Funding Restrictions"
"1. Commercial Motor Vehicles
2. Agriculture
3. Safety Regulations"
"1. NASA
2. JPL
3. Coins"
"1. Health
2. Safety
3. Confidentiality"
"1. CFPB Rule Accountability Act of 2016
2. Major and Nonmajor Rules
3. Congressional Approval and Disapproval Pro"
"1. Education
2. Government
3. Leadership"
"1. StartUp Visa Act
2. Employment-based visa
3. Entrepreneurship"
"1. Arctic Research
2. Marine Research
3. Environmental Improvement and Restoration"
"1. Hearing Aid
2. Tax Credit
3. Amendment"
"1. Environment
2. Restoration
3. Funding"
"1. Pledge Language
2. English Declaration
3. Government Endorsement Act"
"1. Veterans Act
2. Fairness
3. Preference"
"1. Performance Rating
2. Pay Adjustment
3. Civilian Employees"
"1. Protection
2. Accountability
3. Regulatory Act"
"1. Monroe Coin Act
2. Gold, Silver, Half-Dollar Coins
3. Bicentennial Commemoration"
"1. Mental Health
2. Discrimination
3. Community Mental Health Centers"
"1. Military Edge
2. Cyber Threats
3. Asymmetric Threats"
"1. Concealed Carry
2. Reciprocity Act
3. Firearms Laws"
"1. Rural Education
2. Housing
3. Community Development"
"1. Lumbee Indians
2. Indian Tribe Recognition
3. Federal Recognition"
"1. Crime Trends
2. Schools Act
3. National Incident-Based Reporting System"
"1. Armor Piercing Ammunition
2. Law Enforcement Armor
3. Firearms Regulation"
"1. School Nurses
2. First Responders
3. Crisis Management"
"1. Law Enforcement
2. Asset Forfeiture
3. Funding"
"1. Social Security
2. Savings
3. Investment"
"1. Disability
2. Employment Discrimination
3. Auxiliary Aids and Services"
"1. Flexibility Act
2. Employment Changes
3. Work Schedules"
"1. Immigration Courts
2. Bail Reform Act
3. Custody Determination"
"1. Education
2. Loans
3. Students"
"1. Education
2. Tax Credit
3. Higher Education"
"1. Home Office
2. Deduction
3. Simplification"
"1. Education Leadership Development
2. Professional Development for School Administrators
3. High-Poverty, Low-Performing Schools"
"1. Biomass
2. Thermal Utilization
3. Act of 2013"
"1. Veterans' Education
2. Reporting Requirements
3. Enrollment Information"
"1. Historically Black Colleges and Universities
2. Katrina and Rita Relief Act of 2007
3. Strengthen"
"1. Foreign Propaganda
2. Disinformation
3. National Security"
"1. Ethanol
2. Tariffs
3. Tax Credits"
"1. Travel
2. Cuba
3. Freedom"
"1. Medicare
2. Puerto Rico
3. Equity"
"1. Internet Freedom
2. Business Regulations
3. Export Controls"
"1. Mine Remediation
2. Environmental Protection
3. Permitting Authority"
"1. Healthcare Act
2. Liability Claims
3. Injury"
"1. Appropriations
2. Budget Authority
3. Entitlements"
"1. Energy Exploration and Production
2. Environmental Protection
3. Federal Lands Management"
"1. Student Loans
2. Risk Sharing
3. Financial Aid"
"1. Early College
2. Federal Pell Grants
3. High School"
"1. Oilheat
2. Renewable Fuels
3. Consumer Education"
"1. TARP
2. EESA
3. Federal Assistance"
"1. Smart Traffic
2. Congestion Reduction
3. Air Pollution"
"1. Data Breach Protection
2. Federal Agency Information Security
3. Employee Exit Interviews"
"1. Tariffs
2. Indoxacarb
3. Suspension"
"1. Juvenile Justice
2. Family-Oriented Nonprofits
3. Detention and Correction Facilities"
"1. Land Transfer
2. Federal Land
3. Environmental Remediation"
"1. Firearm Testing
2. Fairness in Testing
3. Evidence Admissibility"
"1. Trademark Act
2. Dilution
3. Federal Registration"
"1. Trafficking Awareness
2. Health Care Training
3. Evidence-Based Best Practices"
"1. Abortion
2. Discrimination
3. Criminal Penalties"
"1. Natural Disaster
2. Reconstruction
3. Infrastructure"
"1. Defense Equipment
2. Prohibition
3. Penalties"
"1. Cloud Computing
2. Information Technology
3. National Security"
"1. Federal Bonuses
2. Inspector General
3. GAO"
"1. Labor Relations
2. Election Process
3. Fairness Act"
"1. Medal of Honor
2. Civil War
3. Valor"
"1. Tariffs
2. Suspension system
3. Stabilizer bars"
"1. Veterans' Disability
2. Vocational Rehabilitation
3. Child Care Assistance"
"1. Drone Privacy
2. Drone Regulation
3. Drone Law Enforcement"
"1. Education
2. Incarceration
3. Financial Aid"
"1. Animal Drug User Fees
2. Generic Animal Drug User Fees
3. FDA Reporting Requirements"
"1. Fire Safety Education
2. Grants for Fire Safety
3. Best Practices for Fire Safety Education"
"1. Mobile Tax
2. Wireless Fairness
3. Discriminatory Taxes"
"1. Federal Employee Accountability Act
2. Collective Bargaining Agreement
3. Official Time"
"1. End Strength
2. Reduction Act
3. National Security Strategy"
"1. Energy Policy
2. Environmental Protection
3. Diesel Emission Reductions"
"1. Federal Reserve Transparency Act
2. GAO Audit
3. Homeowner Foreclosure Review"
"1. Nuclear Weapons
2. Defense Spending
3. Procurement"
"1. Maternal Health
2. Newborn Health
3. Child Health"
"1. Law Enforcement
2. First Responders
3. Death Penalty"
"1. International Tax
2. Competitiveness
3. Amendments"
"1. Land Act
2. BLM
3. National Forest System"
"1. Claims Processing
2. Backlog Reduction
3. Training and Education"
"1. Self-Defense
2. Firearms
3. Violence"
"1. Charter Schools
2. Education Reform
3. Facilities Aid"
"1. Property Conveyance
2. Appraisal
3. Federal Funds"
"1. Student Assistance
2. Financial Institutions
3. Consumer Financial Protection Bureau"
"1. Apollo 11
2. Commemorative Coin Act
3. Smithsonian Institution"
"1. Education
2. Federal Funding
3. Institutional Eligibility"
"1. Homeland Security
2. Secure Mail Initiative
3. Signature Verification"
"1. Energy Tax Credit
2. Qualified Energy Efficiency Property
3. American Recovery and Reinvestment Act"
"1. Lung Cancer
2. Mortality Reduction
3. Health Programs"
"1. Renewable Energy
2. Tax Incentive
3. Tribal Amendment"
"1. Mental Health
2. Infrastructure
3. Grants"
"1. Tariffs
2. Ink
3. Printing"
"1. Hospice Care
2. Medicare
3. Healthcare Policy"
"1. Universal Savings Accounts
2. Tax-exempt
3. Contributions"
"1. Immigration
2. Healthcare
3. Education"
"1. Oil and Gas
2. SEC Updates
3. Regulations"
"1. Military Justice
2. Insurgents
3. Terrorists"
"1. Chemical Facilities
2. Security
3. Regulations"
"1. Agriculture
2. Commerce
3. Security"
"1. Iran Nuclear Agreement
2. Sanctions
3. Congressional Review"
"1. Visa Waiver Program
2. Security and Counterterrorism
3. Immigration and Nationality Act"
"1. Tariffs
2. Camel Hair
3. Suspension"
"1. Bed Bugs
2. Inspections
3. Education"
"1. Medicaid
2. Children's Health
3. Care Coordination"
"1. Fishing Industry
2. Marketing Act
3. Aquatic Products"
"1. Insurance Industry
2. Repeal
3. Health Care"
"1. Exploitation
2. Advertising
3. Minors"
"1. Medical Rehabilitation Research
2. NCMRR
3. Funding Guidelines"
"1. Veterans Education
2. Survey Act
3. VA Benefits Processing"
"1. Women and Workforce
2. Nontraditional Jobs
3. Education and Training"
"1. Disaster Relief
2. Emergency Assistance
3. Supplemental Appropriations"
"1. Employment Clusters
2. Industry Partnerships
3. Worker Support"
"1. Unemployment Benefits
2. Federal Funding
3. Budget"
"1. Energy Regulation
2. Public Protection
3. FERC Matters"
"1. Poison Control
2. Education
3. Health"
"1. Tariffs
2. Brass
3. Lamp-holders"
"1. Product Recall
2. Customs and Border Protection
3. Food Safety"
"1. Fairness
2. Accuracy
3. Employment"
"1. Fish Recovery
2. Endangered Species
3. Upper Colorado River"
"1. Small Business Act
2. Eligibility
3. Grants"
"1. Communications Act
2. Video Programming
3. Emergency Access"
"1. Tariffs
2. Flupyram
3. Adjuvants"
"1. STEM Education
2. ARPA-ED
3. STEM Assessments"
"1. Western Arctic
2. Energy Security
3. Oil and Gas"
"1. VA Scheduling
2. Accountability Act
3. Veterans Health"
"1. Education
2. Language and Culture
3. Health and Nutrition"
"1. Clean Air Act
2. EPA
3. Emission Control Systems"
"1. Veteran Counseling
2. Mental Health
3. Training"
"1. Formaldehyde Standards
2. Composite Wood Products
3. Regulations"
"1. Copyright Law
2. Marriage Equality
3. Widow/Widower Definition"
"1. Hmong Veterans
2. Naturalization
3. Special Forces"
"1. Safety Standards
2. National Transportation Safety Board
3. Emergency Access"
"1. Human Trafficking
2. Air Travel
3. Training"
"1. Small Business Contracting Program Improvements Act
2. Ensuring Government Contract Opportunities for Service-Disabled Veterans
3. Protecting Tax"
"1. Traffic Stops
2. Bias
3. Immigration"
"1. Distribution of Information
2. Promotion of Rights and Knowledge
3. Broadcasting and Cultural References"
"1. Youth Mentoring and STEM Education
2. Justice Reinvestment
3. Medical Research and Development"
"1. Health
2. Territories
3. Federal Programs"
"1. Public Officials
2. Accountability
3. Self-Dealing"
"1. American Security Against Foreign Enemies Act of 2015
2. Background Investigation
3. Risk-Based Reviews"
"1. Risk Retention
2. Modernization Act
3. Commercial Property Insurance"
"1. God
2. Family
3. Country"
"1. Adoption
2. Retirement
3. Taxes"
"1. Wounded Warriors Act of 2007
2. Temporary Disability Rating
3. Disability Compensation Payments"
"1. Flight Crew Training
2. Air Carrier Standards
3. Qualifications and Experience"
"1. Wartime Fraud Act
2. Statute of Limitations
3. Presidential Proclamation"
"1. Energy Tax Credits
2. Oil and Gas Tax Subsidies
3. Alternative Fuels"
"1. Renewable Energy
2. Tax Incentive
3. Tribal Amendment"
"1. Emergency Unemployment Compensation Extension Act of 2014
2. Unemployment Compensation Extension Act of 2008"
"1. Federal Criminal Code
2. Judge's Duty
3. Crime Victims' Rights"
"1. School Food
2. Modernization Act
3. Infrastructure"
"1. Army
2. Coin
3. Heritage"
"1. Earthquake
2. Health
3. Reimbursement"
"1. Disaster Contracting
2. Fairness Act
3. Local Subcontractors"
"1. Fair Pay
2. Discrimination
3. Compensation"
"1. Geothermal Energy
2. Acts and Legislation
3. Energy Development"
"1. Foreign Surveillance
2. Expedited Review Act
3. Civil Actions"
"1. Habitat Conservation
2. Tax Incentives
3. Endangered Species Recovery"
"1. Higher Education
2. Affordability
3. Pell Grant"
"1. Home Buying
2. Credit Expansion
3. Tax Credit"
"1. Navy Vessel
2. Home Port
3. Overhaul"
"1. Harmful Algal Blooms and Hypoxia Research and Control
2. National Harmful Algal Bloom and Hypoxia Program
3. Regional"
"1. Homebuyer Tax Credit
2. Guarantee Act
3. First-Time Homebuyers"
"1. Worker Protection
2. Infection Control
3. Occupational Health"
"1. Energy Tax Expenditures
2. Corporate Tax Rates
3. Alternative Fuels"
"1. Financial Literacy
2. Youth
3. Education"
"1. Great Lakes
2. Restoration
3. Initiative"
"1. Postal Service
2. Delivery Standards
3. Act Repeal"
"1. FHA Reform Act of 2011
2. Mortgage Insurance
3. Housing"
"1. Military Base Closure
2. Defense Contractor Reduction
3. DOE Defense-Related Funding Reduction"
"1. Solar Energy
2. Water Conservation
3. Home Improvement"
"1. Energy Efficiency
2. Heavy Trucks
3. Alternative Fuel Vehicles"
"1. Tax Credit
2. Housing
3. Income"
"1. Johnson Space Center
2. Workforce Stability
3. Economic Growth"
"1. Poultry Producers
2. Compensation
3. Processing Plants"
"1. Tariff Schedule
2. Pepperoncini
3. Duty Suspension"
"1. Internet Taxes
2. Consumer Protection
3. E-commerce"
"1. Medicare
2. Prescription Drug Cost
3. Rebate"
"1. Early Voting
2. Public Transportation
3. Contingency Plan"
"1. Transportation
2. Housing and Urban Development
3. Related Agencies Appropriations Act, 2013"
"1. Medical Bankruptcy
2. Fairness Act
3. Debtor Protection"
"1. Divorce
2. Evasion
3. Fine"
"1. Asian Carp Prevention
2. Great Lakes Protection
3. Barrier Installation"
"1. Collegiate Housing
2. Infrastructure Improvement
3. Tax-Exempt Organizations"
"1. Parental Bereavement
2. Family and Medical Leave
3. Federal Employees"
"1. Agriculture
2. Research
3. Education"
"1. Distracted Driving
2. Education
3. Safety"
"1. Tax Reduction and Reform Act of 2007
2. Individual Income Tax Rates
3. Alternative Minimum Tax"
"1. American Jobs
2. Matter Act
3. Employment"
"1. Electronic Monitoring
2. Physiological Information
3. Stretch Fabric"
"1. Sanctions
2. Syria
3. Humanitarian aid"
"1. GI Bill
2. Education
3. Veterans"
"1. Maritime
2. Taxation
3. Commerce"
"1. State Admission
2. Capitol Flags
3. California Anniversary"
"1. Health
2. Technology
3. Puerto Rico"
"1. Juvenile Mentoring Program
2. At-risk Youth
3. Education"
"1. Animal Welfare
2. Retail Pet Stores
3. Dog Breeding"
"1. Rifle Squads
2. Funeral Ceremonies
3. Small Arms"
"1. Medicare
2. Physicians
3. Reserve Component"
"1. Youth Employment
2. Funding
3. Training"
"1. Tax Relief
2. Alternative Minimum Tax
3. Inflation Adjustment"
