raw_data
3. Technology"
"1. Science
2. Economics
3. Economy"
"1. Technology
2. Computer
3. Computer"
"1. Computer
2. Computer
3. Humor"
"1. Vintage
2. Motorcycles
3. Motorcycles"
"1. Mac
2. Accelerators
3. Mac"
"1. Computer
2. Computer
3. Computer"
"1. Economy
2. Politics
3. Crime"
"1. Medicine
2. Medicine
3. Medicine"
"1. Drawing
2. Drawing
3. Drawing"
"1. Technology
2. Technology
3. Technology"
"1. Processors
2. Computers
3. Computers"
"1. Ride
2. Bike
3. Rider"
"1. Electron
2. Soldering
3. Electron"
"1. Medicine
2. Medicine
3. Medicine"
"1. Computer
2. Computer
3. Computer"
"1. Car
2. Car
3. Oil"
"1. Religion
2. Religion
3. Religion"
"1. Weapons
2. Weapons
3. Media"
"1. Space
2. Technology
3. Security"
"1. Religion
2. Religion
3. Religion"
"1. Religion
2. Religion
3. Religion"
"1. Vehicle
2. Weather
3. Technology"
"1. Engine
2. Engine
3. Engine"
"1. Text
2. Text
3. Text"
"1. Technology
2. Software
3. Software"
"1. Technology
2. Security
3. Security"
"1. Videophones
2. Telecommunications
3. Standards"
"1. Software
2. Economy
3. Economy"
"1. Image
2. Image
3. Display"
"1. Technology
2. Technology
3. Technology"
"1. Technology
2. Sports
3. Technology"
"1. Sky
2. Sky
3. Sky"
"1. Law
2. Law
3. Technology"
"1. Computer
2. Computer
3. Computer"
"1. Finance
2. Religion
3. Politics"
"1. Computer
2. Computer
3. Computer"
"1. Algorithm
2. Politics
3. Ignoring"
"1. Technology
2. Politics
3. Politics"
"1. Bike
2. Security
3. Economy"
"1. Software
2. Computer
3. Software"
"1. Car
2. Economy
3. Maintenance"
"1. Medicine
2. Security
3. Security"
"1. Sports
2. Sports
3. Sports"
"1. Sports
2. Sports
3. Sports"
"1. Medicine
2. Medicine
3. Medicine"
"1. Software
2. Software
3. Software"
"1. Image
2. Technology
3. Technology"
"1. Economy
2. Politics
3. Government"
"1. Relig
2. Language
3. History"
"1. Technology
2. Skill
3. List"
"1. Technology
2. Technology
3. Food"
"1. Sports
2. Sports
3. Sports"
"1. Customer
2. Customer
3. Customer"
"1. Religion
2. Religion
3. Religion"
"1. Helmet
2. Motorcycle
3. Safety"
"1. Religion
2. Religion
3. Religion"
"1. Sports
2. Sports
3. Sports"
"1. Relig
2. Relig
3. Relig"
"1. Religion
2. Religion
3. Religion"
"1. Sub
2. Sub
3. Sub"
"1. Religion
2. Religion
3. Stamps"
"1. Technology
2. Technology
3. Technology"
"1. Audio
2. Audio
3. Home"
"1. Religion
2. Medicine
3. Religion"
"1. Vehicle
2. Vehicle
3. Vehicle"
"1. Computer
2. Technology
3. Computer"
"1. Machine
2. Music
3. Medicine"
"1. Music
2. Politics
3. Government"
"1. Sports
2. Sports
3. Sports"
"1. Politics
2. Politics
3. Technology"
"1. Relig
2. Relig
3. Relig"
"1. Computer
2. Computer
3. Computer"
"1. Technology
2. Technology
3. Email"
"1. Medicine
2. Security
3. Technology"
"1. Travel
2. Travel
3. Travel"
"1. Technology
2. Technology
3. Politics"
"1. Car
2. Law
3. Law"
"1. Sports
2. Sports
3. Sports"
"1. Computer
2. Computer
3. Computer"
"1. PHIGS
2. Conference
3. Computer"
"1. Technology
2. Technology
3. Technology"
"1. Geography
2. Religion
3. History"
"1. Automobile
2. Parts
3. Email"
"1. Music
2. Technology
3. Entertainment"
"1. Computers
2. Education
3. Computer"
"1. Technology
2. Software
3. Technology"
"1. Photography
2. Photography
3. Science"
"1. Relig
2. Relig
3. Relig"
"1. Base
2. Sports
3. Sports"
"1. Computer
2. Computer
3. Computer"
"1. Technology
2. Computer
3. Computer"
"1. Science
2. Chemistry
3. Materials Science"
"1. Politics
2. Politics
3. Politics"
"1. Medicine
2. Medicine
3. Medicine"
"1. Test
2. Factory
3. Test"
"1. Sports
2. Clothing
3. Sports"
"1. Security
2. History
3. Security"
"1. Religion
2. Religion
3. Religion"
"1. Religion
2. Religion
3. Religion"
"1. Medicine
2. Medicine
3. Medicine"
"1. Chem
2. Chem
3. Chem"
"1. Base
2. Sports
3. Sports"
"1. Politics
2. Politics
3. Politics"
"1. Image
2. Graphics
3. Computer"
"1. Email
2. Email
3. Email"
"1. Religion
2. Religion
3. Religion"
"1. Program
2. Program
3. Program"
"1. Politics
2. Politics
3. Politics"
"1. Email
2. Government
3. Email"
"1. Icon
2. Icon
3. Icon"
"1. Religion
2. Politics
3. Politics"
"1. Computer
2. Graphics
3. Computer"
"1. Religion
2. Religion
3. Religion"
"1. Space
2. Astronomy
3. Technology"
"1. Sports
2. Sports
3. Sports"
"1. Environment
2. Environment
3. Technology"
"1. Technology
2. Electronics
3. Economy"
"1. Politics
2. Gun
3. Gun"
"1. Econom
2. Religion
3. Econom"
"1. Humor
2. Technology
3. Automotive"
"1. Base
2. Base
3. Base"
"1. Astronomy
2. Astronomy
3. Astronomy"
"1. Computer
2. Computer
3. Computer"
"1. Recovery
2. Spirit
3. Recovery"
"1. Car
2. Car
3. Car"
"1. Security
2. Security
3. Security"
"1. Technology
2. Technology
3. Technology"
"1. Technology
2. Manufacturing
3. Politics"
"1. Computer
2. Computer
3. Computer"
"1. Computer
2. Technology
3. Computer"
"1. Modems
2. Modems
3. Modems"
"1. Hard drives
2. Computers
3. Computer"
"1. Technology
2. Technology
3. Technology"
"1. Sports
2. Sports
3. Sports"
"1. Computer
2. Technology
3. Computer"
"1. Software
2. Software
3. Software"
"1. Economy
2. Technology
3. Economy"
"1. Technology
2. Technology
3. Technology"
"1. Technology
2. Technology
3. Technology"
"1. Computer
2. Computer
3. Computer"
"1. Space
2. Technology
3. Engineering"
"1. Ftp
2. GIF
3. Email"
"1. Topic
2. Topic
3. Topic"
"1. Printer
2. Upgrade
3. Upgrade"
"1. Technology
2. Technology
3. Technology"
"1. Gun
2. Religion
3. Fire"
"1. Computer
2. Computer
3. Computer"
"1. Operating
2. Technology
3. Software"
"1. Security
2. Security
3. Security"
"1. Law
2. Law
3. Law"
"1. Security
2. History
3. Cryptography"
"1. Security
2. Law
3. Security"
"1. Religion
2. Technology
3. Politics"
"1. Sports
2. Sports
3. Technology"
"1. Car
2. Car
3. Technology"
"1. Physics
2. Astronomy
3. Astronomy"
"1. Econom
2. Politics
3. Politics"
"1. Patent
2. Technology
3. Security"
"1. Electron
2. Electron
3. Electron"
"1. Politics
2. Politics
3. Politics"
"1. Econom
2. Econom
3. Econom"
"1. Hockey
2. Sports
3. Sports"
"1. Technology
2. Software
3. Software"
"1. Religion
2. Religion
3. Politics"
"1. Religion
2. Religion
3. Religion"
"1. Computer
2. Software
3. Computer"
"1. Technology
2. Technology
3. Technology"
"1. Politics
2. Politics
3. Politics"
"1. Art
2. Technology
3. Computer"
"1. Politics
2. Politics
3. Politics"
"1. Computer
2. Computer
3. Computer"
"1. Technology
2. Sports
3. Technology"
"    1. Technology
    2. Sports
    3. Technology"
"1. Drink
2. Acid
3. Drink"
"1. Religion
2. Law
3. Politics"
"1. Baseball
2. Sports
3. Sports"
"1. Speech
2. Politics
3. Politics"
"1. Art
2. Aviation
3. Art"
"1. Religion
2. Religion
3. Education"
"1. Cars
2. Cars
3. Cars"
"1. Car
2. Car
3. Car"
"1. Language
2. Technology
3. Technology"
"1. Phone
2. Dial
3. Compatibility"
"1. Computer
2. Computer
3. Computer"
"1. Technology
2. Computer
3. Computer"
"1. Diagram
2. Draw
3. Software"
"1. Program
2. GUI
3. Software"
"1. Information
2. Information
3. Information"
"1. Sports
2. Sports
3. Sports"
"1. Music
2. Technology
3. Computer"
"1. Technology
2. Computer
3. Computer"
"1. Religion
2. Religion
3. Religion"
"1. Weapons
2. Vehicles
3. Military"
"1. Technology
2. Space
3. Propulsion"
"1. Bike
2. Email
3. Bike"
"1. Document
2. Geospatial
3. Document"
"1. Computer
2. Computer
3. Computer"
"1. Medicine
2. Medicine
3. Medicine"
"1. Technology
2. Technology
3. Technology"
"1. Technology
2. Car
3. Technology"
"1. Graphics
2. Gaming
3. Computer"
"1. Politics
2. Politics
3. Politics"
"1. Technology
2. Politics
3. Politics"
"1. Technology
2. Technology
3. Technology"
"1. Religion
2. Religion
3. Religion"
"1. Space
2. Engineering
3. Engineering"
"1. Baseball
2. Sports
3. Sports"
"1. Astronomy
2. Technology
3. Technology"
"1. Technology
2. Computer
3. Computer"
"1. Computer
2. Computer
3. Computer"
"1. Car
2. Car
3. Car"
"1. Politics
2. Religion
3. Politics"
"1. Computer
2. Computer
3. Computer"
"1. Mechanics
2. Mechanics
3. Mechanics"
"1. Religion
2. Religion
3. Religion"
"1. Sports
2. Sports
3. Sports"
"1. Politics
2. Politics
3. Politics"
"1. Baseball
2. Sports
3. Sports"
"1. Sports
2. Politics
3. Sports"
"1. Font
2. Logo
3. Software"
"1. Burn
2. Burn
3. Burn"
"1. Government
2. Security
3. Technology"
"1. Data
2. Microcontroller
3. I/O"
"1. Hacker
2. Hacker
3. Hacker"
"1. Vocoder
2. DSP
3. Internet"
"1. Technology
2. Technology
3. Humor"
"1. Car
2. Car
3. Car"
"1. Security
2. Software
3. Computer"
"1. Sail
2. Boat
3. Supplies"
"1. Fire
2. Religion
3. Trial"
"1. Fire
2. Security
3. Politics"
"1. Sports
2. Sports
3. Sports"
"1. Motor
2. Motor
3. Motor"
"1. Computer
2. Computer
3. Computer"
"1. Security
2. Security
3. Security"
"1. Politics
2. Politics
3. Politics"
"1. Baseball
2. Sports
3. Sports"
"1. Sports
2. Sports
3. Technology"
"1. Space
2. Space
3. Technology"
"1. Religion
2. Religion
3. Religion"
"1. Car
2. Car
3. Car"
"1. Religion
2. Politics
3. Politics"
"1. Computer
2. Computer
3. Computer"
"1. Amplifier
2. Amplifier
3. Electronics"
"1. Politics
2. Security
3. Security"
"1. Program
2. Program
3. Program"
"1. Space
2. Technology
3. Politics"
"1. News
2. Technology
3. Archiving"
"1. Computer
2. Computer
3. Computer"
"1. Sports
2. Sports
3. Sports"
"1. Editor
2. Editor
3. Editor"
"1. Religion
2. Technology
3. Technology"
"1. Sports
2. Sports
3. Sports"
"1. Key
2. Man
3. Man"
"1. History
2. Politics
3. Politics"
"1. Bike
2. Suspension
3. Suspension"
"1. Hockey
2. Sports
3. Sports"
"1. Operating
2. Computer
3. Software"
"1. Printer
2. Print
3. Printer"
"1. Subscribe
2. Subscribe
3. Subscribe"
"1. Print
2. Print
3. Print"
"1. Computer
2. Computer
3. Computer"
"1. Computer
2. 3D
3. Computer"
"1. Religion
2. Religion
3. Sports"
"1. Politics
2. Politics
3. Politics"
"1. Religion
2. Religion
3. Religion"
"1. Scanner
2. Computer
3. Computer"
"1. Sports
2. Sports
3. Sports"
"1. Keyboard
2. Keyboard
3. Keyboard"
"1. Technology
2. Technology
3. Technology"
"1. Religion
2. Religion
3. Religion"
"1. Religion
2. Religion
3. Religion"
"1. Politics
2. Politics
3. Politics"
"1. Security
2. Technology
3. Security"
"1. Car
2. Car
3. Car"
"1. Nuclear
2. Law
3. Politics"
"1. Medicine
2. Medicine
3. Politics"
"1. Religion
2. Politics
3. Politics"
"1. War
2. Politics
3. Food"
"1. Technology
2. Manufacturing
3. Electronics"
"1. Car
2. Car
3. Car"
"1. Computer
2. Education
3. Education"
"1. VASCAR
2. Law
3. Technology"
"1. Sex
2. Religion
3. Politics"
"1. Medicine
2. Medicine
3. Medicine"
"1. Image
2. Image
3. Computer"
"1. Baseball
2. Sports
3. Sports"
"1. Modem
2. Computer
3. Computer"
"1. Computer
2. Computer
3. Computer"
"1. Astronomy
2. Astronomy
3. Astronomy"
"1. Medicine
2. Medicine
3. Medicine"
"1. Application
2. Light
3. Computer"
"1. Technology
2. Technology
3. Technology"
"1. Law
2. Law
3. Law"
"1. Politics
2. Security
3. Politics"
"1. Humor
2. Logic
3. Education"
"1. Religion
2. Food
3. Technology"
"1. Shell
2. Program
3. Script"
"1. Font
2. Font
3. Font"
"1. Religion
2. Politics
3. Fire"
"1. Graphics
2. Compositing
3. Computer"
"1. Religion
2. Religion
3. Religion"
"1. Computer
2. Computer
3. Computer"
"1. Print
2. Print
3. Print"
"1. Computer
2. Computer
3. Computer"
"1. Typo
2. Religion
3. House"
"1. Climate
2. Technology
3. Science"
"1. Water
2. Technology
3. Biology"
"1. Computer
2. Technology
3. Technology"
"1. Base
2. Sports
3. Sports"
"1. Car
2. Car
3. Car"
"1. Photos
2. Religion
3. Photography"
"1. Law
2. Technology
3. Security"
"1. Computer
2. Computer
3. Computer"
"1. Weapons
2. Security
3. Politics"
"1. Electronics
2. Chemicals
3. Electronics"
"1. Encryption
2. Mathematics
3. Electronic"
"1. Technology
2. Technology
3. Technology"
"1. Sports
2. Sports
3. Sports"
"1. Computer
2. Software
3. Economy"
"1. Gun
2. Car
3. History"
"1. Computer
2. Computer
3. Computer"
"1. Society
2. Religion
3. Morality"
"1. Widget
2. Widget
3. Widget"
"1. Bike
2. Travel
3. Relationship"
"1. Party
2. Party
3. Party"
"1. Race
2. Reading
3. Reading"
"1. Sex
2. Sex
3. Sex"
"1. Technology
2. Sports
3. Politics"
"1. Econom
2. Econom
3. Econom"
"1. Sports
2. Sports
3. Sports"
"1. Religion
2. Religion
3. Religion"
"1. Econom
2. Sports
3. Politics"
"1. Medicine
2. Medicine
3. Medicine"
"1. Security
2. Religion
3. Media"
"1. Sports
2. Sports
3. Sports"
"1. Movie
2. Retail
3. Marketing"
"1. Display
2. Display
3. Electronics"
"1. War
2. Technology
3. Space"
"1. Fire
2. Security
3. Security"
"1. Technology
2. Technology
3. Technology"
"1. Politics
2. Politics
3. Politics"
"1. Politics
2. Law
3. Politics"
"1. Politics
2. Politics
3. Politics"
"1. Base
2. Sports
3. Sports"
"1. Computer
2. Computer
3. Computer"
"1. Baseball
2. Sports
3. Sports"
"1. Computer
2. Security
3. Software"
"1. Religion
2. Religion
3. Religion"
"1. Ad
2. Space
3. Ad"
"1. Space
2. Aerospace
3. Technology"
"1. Gun
2. Gun
3. Gun"
"1. Car
2. Maintenance
3. Car"
"1. Bike
2. Military
3. Technology"
"1. Medicine
2. Medicine
3. Medicine"
"1. Police
2. Video
3. Politics"
"1. Security
2. Technology
3. Technology"
"1. Computer
2. Computer
3. Computer"
"1. Car
2. Car
3. Car"
"1. Security
2. Security
3. Security"
"1. Car
2. History
3. Car"
"1. Sports
2. Sports
3. Sports"
"1. Space
2. Technology
3. Engineering"
"1. Books
2. Technology
3. Customer Service"
"1. Space
2. Technology
3. Engineering"
"1. Gun
2. Education
3. Government"
"1. Sports
2. Sports
3. Sports"
"1. Homosexual
2. Politics
3. Technology"
"1. Computer
2. Computer
3. Computer"
"1. Computer
2. Software
3. Software"
"1. Error
2. Error
3. Error"
"1. Typography
2. Typography
3. Computer"
"1. Medicine
2. Medicine
3. Medicine"
"1. Education
2. Religion
3. Education"
"1. Religion
2. Religion
3. Religion"
"1. Space
2. Technology
3. Technology"
"1. Space
2. Technology
3. Space"
"1. Car
2. Car
3. Car"
"1. Car
2. Car
3. Car"
"1. Security
2. Computer
3. Security"
"1. Medicine
2. Technology
3. Technology"
"1. Ski
2. Ski
3. Email"
"1. Food
2. Technology
3. Food"
"1. Light
2. Car
3. Light"
"1. Medicine
2. Medicine
3. Medicine"
"1. Medicine
2. Medicine
3. Medicine"
"1. Car
2. Car
3. Economy"
"1. Technology
2. Computer
3. Electronics"
"1. Politics
2. Politics
3. Politics"
"1. Security
2. Government
3. Security"
"1. Sports
2. Sports
3. Sports"
"1. Base
2. Base
3. Base"
"1. Science
2. Science
3. Technology"
"1. Religion
2. Religion
3. Religion"
"1. Religion
2. Religion
3. Religion"
"1. Movie
2. Rural
3. Ireland"
"1. Hockey
2. Sports
3. Sports"
